min,max,mean,std,median,ADM1_CODE,ADM1_NAME,ADM2_CODE,ADM2_NAME,year
0.1759382039308548,21.459821701049805,2.8053421257691062,3.3179892413342613,1.4908969402313232,935,Antioquia,13390,Girardota,1992
0.0,2.5052316188812256,0.0389697048833461,0.1641756819513955,0.0,935,Antioquia,13391,Gomez Plata,1992
0.0,4.286551475524902,0.1206227375910832,0.349585142478049,0.0,935,Antioquia,13392,Granada,1992
0.0,0.8325892686843872,0.0412879706664406,0.1243208004542316,0.0,935,Antioquia,13393,Guadalupe,1992
0.0967930406332016,11.112723350524902,1.2504963653766556,1.371648964151443,0.7883998155593872,935,Antioquia,13394,Guarne,1992
0.0,4.2979912757873535,0.215555170962685,0.4976874719287018,0.0526929572224617,935,Antioquia,13395,Guatape,1992
0.0,3.2257254123687744,0.197352030020221,0.3357815798067878,0.1241585910320282,935,Antioquia,13396,Heliconia,1992
0.0,0.1875966340303421,0.012328996836582,0.0331132699283286,0.0,935,Antioquia,13397,Hispania,1992
2.4776785373687744,39.18973159790039,12.784108955169392,8.268615788490237,11.452567100524902,935,Antioquia,13398,Itagui,1992
0.0,5.169642925262451,0.0054407034313301,0.1052397166599988,0.0,935,Antioquia,13399,Ituango,1992
0.0,9.216517448425291,0.0991366250174386,0.5365329169110142,0.0,935,Antioquia,13400,Jardin,1992
0.0,5.317801475524902,0.1045631609464946,0.4404523022257228,0.0,935,Antioquia,13401,Jerico,1992
0.0,64.83482360839844,3.426178072997291,6.192169465475508,0.7603367567062378,935,Antioquia,13402,La Ceja,1992
0.3234340250492096,8.398995399475098,1.4212071010044642,1.6108213389409285,0.7791748046875,935,Antioquia,13403,La Estrella,1992
0.0,22.09375,0.5711354312733707,1.574156994496708,0.1108267605304718,935,Antioquia,13404,La Union,1992
0.0,3.5242745876312256,0.0612228015795099,0.2672301567155494,0.0,935,Antioquia,13405,Liborina,1992
0.0,1.7826451063156128,0.0384534662420099,0.1658115172429168,0.0,935,Antioquia,13406,Maceo,1992
0.1424909383058548,18.83203125,2.128095403063897,3.1436974878222155,0.8232421875,935,Antioquia,13407,Marinilla,1992
0.0,87.84375,9.451170730814294,15.299989186059252,1.7698103189468384,935,Antioquia,13408,Medellin,1992
0.0,3.917689800262451,0.3049050184784743,0.4972498202015734,0.1678074449300766,935,Antioquia,13409,Montebello,1992
0.0,2.671875,0.0485448590640364,0.1446681140882741,0.0,935,Antioquia,13410,Murindo,1992
0.0,0.8443778157234192,0.0084540619231723,0.0395069695599537,0.0,935,Antioquia,13411,Mutata,1992
0.0,0.6843959093093872,0.0144986811234142,0.0650426488411465,0.0,935,Antioquia,13412,Narino,1992
0.0,0.0985979363322258,0.0002722460286186,0.0044749900053938,0.0,935,Antioquia,13413,Nechi,1992
0.0,5.338448524475098,0.0171535324264358,0.1723927010823162,0.0,935,Antioquia,13414,Necocli,1992
0.0,1.2410017251968384,0.0735627653773654,0.1465024999360201,0.0,935,Antioquia,13416,Olaya,1992
0.0,13.1171875,0.4265121023995535,1.1110835321676145,0.220062255859375,935,Antioquia,13417,Penol,1992
0.0,0.2862723171710968,0.0017691051637804,0.0159563670718707,0.0,935,Antioquia,13418,Peque,1992
0.0,4.032086849212647,0.0442597144565187,0.2370316502201744,0.0,935,Antioquia,13419,Pto Nare (la Magd.),1992
0.0,2.7273995876312256,0.158217502414965,0.3364230197037196,0.0507854297757148,935,Antioquia,13420,Pueblorrico,1992
0.0,0.173065185546875,0.0003436726115872,0.0059035759584909,0.0,935,Antioquia,13421,Puerto Berrio,1992
0.0,9.091517448425291,0.1308899293906438,0.5709417957697861,0.0,935,Antioquia,13422,Puerto Triunfo,1992
0.0,3.687221050262451,0.009864049152892,0.1172689817399708,0.0,935,Antioquia,13423,Remedios,1992
0.0,9.998884201049805,0.7785716508964143,1.1739256592222356,0.3491908609867096,935,Antioquia,13424,Retiro,1992
0.3695591390132904,19.75446510314941,3.44353286863312,3.4566265502761797,2.2054967880249023,935,Antioquia,13425,Rionegro,1992
0.0,0.7467215657234192,0.0150031564223706,0.0687407244478254,0.0,935,Antioquia,13426,Sabanalarga,1992
0.5102190375328064,16.131696701049805,4.599436844929611,3.5627131599259707,3.7801339626312256,935,Antioquia,13427,Sabaneta,1992
0.0,1.8858816623687744,0.0249829583685299,0.1222236747372575,0.0,935,Antioquia,13428,Salgar,1992
0.0,0.0524727962911129,0.0001948973416683,0.003169380834572,0.0,935,Antioquia,13429,San Andres,1992
0.0,6.026785850524902,0.0633000759661827,0.2715043773524099,0.0,935,Antioquia,13430,San Carlos,1992
0.0,0.1913364976644516,0.0010012983566238,0.0107154835641714,0.0,935,Antioquia,13431,San Francisco,1992
0.0,8.719029426574707,0.3825990484001931,0.8382226429850704,0.1325334906578064,935,Antioquia,13432,San Jeronimo,1992
0.0,2.371372699737549,0.0290267361343695,0.1739002695948275,0.0,935,Antioquia,13433,San Jose De La Montana,1992
0.0,5.0518975257873535,0.0423812086640651,0.2938456969420483,0.0,935,Antioquia,13434,San Juan De Uraba,1992
0.0,1.8571428060531616,0.0105145147786965,0.0888427153880085,0.0,935,Antioquia,13435,San Luis,1992
0.0,6.159039974212647,0.247781020527208,0.5003930257652114,0.1460658460855484,935,Antioquia,13436,San Pedro,1992
0.0,9.0068359375,0.0268357737427478,0.2939665142238653,0.0,935,Antioquia,13437,San Pedro De Uraba,1992
0.0,3.8719308376312256,0.1205236158080984,0.3263837979756797,0.0,935,Antioquia,13438,San Rafael,1992
0.0,3.0460612773895264,0.0298083303957111,0.173865978462087,0.0,935,Antioquia,13439,San Roque,1992
0.0,2.5982143878936768,0.2129634947909934,0.275722083271079,0.1352364718914032,935,Antioquia,13440,San Vicente,1992
0.0,6.722330570220947,0.327455336258287,0.6650174055235114,0.113525390625,935,Antioquia,13441,Santa Barbara,1992
0.0,6.423549175262451,0.0369347309532277,0.2590291935137526,0.0,935,Antioquia,13442,Santa Rosa De Osos,1992
0.0,3.111049175262451,0.0390782786953833,0.2118170263833144,0.0,935,Antioquia,13443,Santo Domingo,1992
0.0506591796875,22.279296875,1.198476759907436,2.7138115401968235,0.466796875,935,Antioquia,13444,Santuario,1992
0.0,15.989954948425291,0.0517826963907665,0.5572677855421322,0.0,935,Antioquia,13445,Segovia,1992
0.0,21.02790260314941,0.0477833298017393,0.5656375366528626,0.0,935,Antioquia,13446,Sonson,1992
0.0,8.547990798950195,0.2659124886747407,0.6570377205319009,0.057620819658041,935,Antioquia,13447,Sopetran,1992
0.0,4.236049175262451,0.1592312419644731,0.3873430225578227,0.0,935,Antioquia,13448,Tamesis,1992
0.0,7.820033550262451,0.0109523818551322,0.1922348603171998,0.0,935,Antioquia,13449,Taraza,1992
0.0,1.36181640625,0.0576673478346604,0.1475210200857674,0.0,935,Antioquia,13450,Tarso,1992
0.0,4.742350101470947,0.1438387990345412,0.3294978024128821,0.0506569966673851,935,Antioquia,13451,Titiribi,1992
0.0,0.0,0.0,0.0,0.0,935,Antioquia,13452,Toledo,1992
0.0,21.477678298950195,0.0320464893603669,0.460073458470875,0.0,935,Antioquia,13453,Turbo,1992
0.0,0.2237548828125,0.0012408726219567,0.0129200895982109,0.0,935,Antioquia,13455,Uramita,1992
0.0,3.857421875,0.0118053963279586,0.1049002994922801,0.0,935,Antioquia,13456,Urrao,1992
0.0,0.0,0.0,0.0,0.0,935,Antioquia,13457,Valdivia,1992
0.0,2.36181640625,0.1044552986373766,0.2500309172606536,0.0,935,Antioquia,13458,Valparaiso,1992
0.0,4.753627300262451,0.0254560685214859,0.226130795665065,0.0,935,Antioquia,13459,Vegachi,1992
0.0,3.41796875,0.1522368380897923,0.3808266953382458,0.0,935,Antioquia,13460,Venecia,1992
0.0,0.1180507093667984,0.0001783770256704,0.0040044596850868,0.0,935,Antioquia,13461,Vigia Del Fuerte,1992
0.0,1.3367048501968384,0.0106274926008817,0.078602698069576,0.0,935,Antioquia,13462,Yali,1992
0.0,19.245534896850582,0.0772625663365562,0.7747388231279084,0.0,935,Antioquia,13463,Yarumal,1992
0.0,3.244140625,0.0158827092097355,0.138009045632357,0.0,935,Antioquia,13464,Yolombo,1992
0.0,8.806920051574707,0.0272022339491152,0.2480227845616418,0.0,935,Antioquia,13465,Yondo,1992
0.0,16.706472396850586,0.0515832116181713,0.6028924269690762,0.0,935,Antioquia,13466,Zaragoza,1992
0.0,60.64620590209961,0.0421206089214272,1.0071200456698444,0.0,936,Arauca,13467,Arauca,1992
0.0,10.303571701049805,0.0499235373348084,0.3998077311165871,0.0,936,Arauca,13468,Arauquita,1992
0.0,0.29443359375,0.0028355135824272,0.015190318309593,0.0,936,Arauca,13469,Cravo Norte,1992
0.0,1.5387834310531616,0.0077930453298331,0.0506693959741301,0.0,936,Arauca,13470,Fortul,1992
0.0,70.61830139160156,0.047689689606489,1.085574988275455,0.0,936,Arauca,13471,Puerto Rondon,1992
0.0,14.122767448425291,0.0725176395053126,0.5892423694774743,0.0,936,Arauca,13472,Saravena,1992
0.0,16.57254409790039,0.0112664773468816,0.2330672042880837,0.0,936,Arauca,13473,Tame,1992
0.0,20.06696510314941,0.7948613660088901,1.9672626241062228,0.2302507758140564,937,Atlantico,13474,Baranoa,1992
0.0,80.36458587646484,2.401173037784142,8.160766462313848,0.0,937,Atlantico,13475,Barranquilla  (dist.port.,1992
0.0,8.036829948425293,0.2906487619774973,0.889967723254039,0.0,937,Atlantico,13476,Campo De La Cruz,1992
0.0,5.3984375,0.1349295015245395,0.4732103199929008,0.0,937,Atlantico,13477,Candelaria,1992
0.0624128058552742,17.84542465209961,1.161677186788335,2.080197193963739,0.6402238607406616,937,Atlantico,13478,Galapa,1992
0.0,4.591796875,0.1485834378897822,0.3703200527189942,0.0,937,Atlantico,13479,Juan De Acosta,1992
0.0,7.9793524742126465,0.1356320855213187,0.4963275433601081,0.0,937,Atlantico,13480,Luruaco,1992
0.0,23.389509201049805,1.5637993812561035,3.383544560083008,0.4518868625164032,937,Atlantico,13481,Malambo,1992
0.0,10.560267448425291,0.1205063672390955,0.6762390457668402,0.0,937,Atlantico,13482,Manati,1992
0.0,4.17578125,0.1353972705442514,0.3866354687737292,0.0547278262674808,937,Atlantico,13483,Palmar De Varela,1992
0.0,2.347935199737549,0.0413095012110235,0.1561646873012064,0.0,937,Atlantico,13484,Piojo,1992
0.0,11.064732551574709,0.4761665190331187,1.2876901084342398,0.1438424289226532,937,Atlantico,13485,Polo Nuevo,1992
0.0,4.769810199737549,0.1153972002098261,0.3894958518370253,0.0,937,Atlantico,13486,Ponedera,1992
0.0,14.09375,1.5400267872730449,2.191091943236153,0.7601144313812256,937,Atlantico,13487,Puerto Colombia,1992
0.0,8.280692100524902,0.0795643520149247,0.4475054025230297,0.0,937,Atlantico,13488,Repelon,1992
0.1243852898478508,14.805803298950195,1.547992927797379,2.4488488435046687,0.7105887532234192,937,Atlantico,13489,Sabanagrande,1992
0.0,25.011159896850582,0.3334283096556615,1.5246440648093116,0.0,937,Atlantico,13490,Sabanalarga,1992
0.0,5.787946224212647,0.2252642738782888,0.7016652824024836,0.0,937,Atlantico,13491,Santa Lucia,1992
0.0,12.391740798950195,0.839239795593052,2.2905519767115567,0.0841413214802742,937,Atlantico,13492,Santo Tomas,1992
0.0683048814535141,26.967634201049805,7.055998738606771,6.386362124783836,5.351143836975098,937,Atlantico,13493,Soledad,1992
0.0,3.113002300262451,0.1383324883200905,0.349396886626479,0.0,937,Atlantico,13494,Suan,1992
0.0,5.393973350524902,0.2526122635486079,0.525073708040356,0.1180354505777359,937,Atlantico,13495,Tubara,1992
0.0,5.538783550262451,0.1343591525126455,0.5279394590582206,0.0,937,Atlantico,13496,Usiacuri,1992
0.0,1.1607142686843872,0.0017957413989522,0.0309596510192888,0.0,938,Bolivar,13497,Achi,1992
0.0,0.2939801812171936,0.0017983690652147,0.0176972504436471,0.0,938,Bolivar,13498,Altos Del Rosario,1992
0.0,14.669642448425291,0.1255728804627055,0.8520791213579427,0.0,938,Bolivar,13499,Arjona,1992
0.0,0.1207536980509758,0.0002788743442128,0.0051632606980544,0.0,938,Bolivar,13500,Barranco De Loba,1992
0.0,2.453125,0.0474030240558963,0.1912333783124986,0.0,938,Bolivar,13501,Calamar,1992
0.0,1.16943359375,0.005107874056188,0.0443364500396625,0.0,938,Bolivar,13502,Cantagallo,1992
0.0,57.70535659790039,1.9691998692309072,5.839049586041545,0.1072038933634758,938,Bolivar,13503,Cartagena (dist. Esp.),1992
0.0,3.597935199737549,0.0922387034748309,0.3315644415479262,0.0,938,Bolivar,13505,Cicuco,1992
0.0,6.104352474212647,0.031380193278855,0.2432289486902534,0.0,938,Bolivar,13506,Cordoba,1992
0.0,26.47321510314941,0.1170044420664184,1.1361064097236524,0.0,938,Bolivar,13507,El Carmen De Bolivar,1992
0.0,3.6283481121063232,0.0286059818732476,0.1919113215015195,0.0,938,Bolivar,13508,El Guamo,1992
0.0,2.4916293621063232,0.0483856363040217,0.2194458820494353,0.0,938,Bolivar,13509,Hatillo De Loba,1992
0.0,23.821428298950195,0.1619518018102475,1.1547158413272145,0.0,938,Bolivar,13510,Magangue,1992
0.0,4.417689800262451,0.082419051231295,0.3201465857968073,0.0,938,Bolivar,13511,Mahates,1992
0.0,0.5613664984703064,0.0082007574747843,0.0393692855035922,0.0,938,Bolivar,13512,Margarita,1992
0.0,8.565848350524902,0.0915759394344049,0.4590914414581991,0.0,938,Bolivar,13513,Maria La Baja,1992
0.0,0.6676200032234192,0.001261025029987,0.0177603721206398,0.0,938,Bolivar,13514,Mompos,1992
0.0,0.1162632554769516,0.0001710253986368,0.0036408539848978,0.0,938,Bolivar,13515,Montecristo,1992
0.0,1.0027902126312256,0.0013088364635068,0.021171968178222,0.0,938,Bolivar,13516,Morales,1992
0.0,0.2293177992105484,0.0005647434750926,0.0087952773397374,0.0,938,Bolivar,13517,Pinillos,1992
0.0,0.0,0.0,0.0,0.0,938,Bolivar,13518,Rio Viejo,1992
0.0,5.145368099212647,0.0799044251706277,0.3845671961830888,0.0,938,Bolivar,13519,San Estanislao,1992
0.0,0.6082938313484192,0.0022803486761729,0.025882963789065,0.0,938,Bolivar,13520,San Fernando,1992
0.0,13.924107551574709,0.0675441301434475,0.5998251685847119,0.0,938,Bolivar,13521,San Jacinto,1992
0.0,15.524088859558104,0.0745177295744005,0.6923716860443334,0.0,938,Bolivar,13522,San Juan Nepomuceno,1992
0.0,4.8409600257873535,0.0351866508442196,0.2602759965791171,0.0,938,Bolivar,13523,San Martin De Loba,1992
0.0,2.2819011211395264,0.0032142697486685,0.0543904196607601,0.0,938,Bolivar,13524,San Pablo,1992
0.0,4.103794574737549,0.1217360800885139,0.363357044724682,0.0,938,Bolivar,13526,Santa Rosa,1992
0.0,1.6648355722427368,0.0008864992083885,0.0292902428568155,0.0,938,Bolivar,13527,Santa Rosa Del Sur,1992
0.0,4.27587890625,0.0085206569926306,0.1349577537665273,0.0,938,Bolivar,13528,Simiti,1992
0.0,1.6522042751312256,0.0288384315464323,0.1510759765079208,0.0,938,Bolivar,13529,Soplaviento,1992
0.0,3.9154574871063232,0.0453579220550739,0.2976349832495596,0.0,938,Bolivar,13530,Talaigua Nuevo,1992
0.0,0.0,0.0,0.0,0.0,938,Bolivar,13531,Tiquisio,1992
0.0,15.015067100524902,0.6563789534486478,1.683312122119102,0.1216779425740242,938,Bolivar,13532,Turbaco,1992
0.0,7.618861675262451,0.1436034803445628,0.5503531905692057,0.0,938,Bolivar,13533,Turbana,1992
0.0,5.307291507720947,0.1083122834026097,0.4477840143399514,0.0,938,Bolivar,13534,Villanueva,1992
0.0,2.28759765625,0.014498304091421,0.1128911483381552,0.0,938,Bolivar,13535,Zambrano,1992
0.0,0.2288992702960968,0.0423444910434329,0.0540190844218076,0.0,939,Boyaca,13536,Almeida,1992
0.0,1.6083984375,0.0133204741692212,0.0677880693101924,0.0,939,Boyaca,13537,Aquitania,1992
0.0,0.3188650906085968,0.0019754689672718,0.0183815575657286,0.0,939,Boyaca,13538,Arcabuco,1992
0.0,2.5731027126312256,0.0564869914829895,0.2180284413092851,0.0,939,Boyaca,13539,Belen,1992
0.0,1.7864118814468384,0.1518681888848962,0.335413799994163,0.0,939,Boyaca,13540,Berbeo,1992
0.0,0.1667429655790329,0.0062295361983874,0.0249880863183106,0.0,939,Boyaca,13541,Beteitiva,1992
0.0,4.440708637237549,0.0245049703035423,0.2179382724892418,0.0,939,Boyaca,13542,Boavita,1992
0.0,0.2166312038898468,0.018233365872327,0.0394542804279241,0.0,939,Boyaca,13543,Boyaca,1992
0.0,0.0,0.0,0.0,0.0,939,Boyaca,13544,Brice¥o,1992
0.0,0.0637860968708992,0.0002793918418533,0.0040090087153109,0.0,939,Boyaca,13545,Buenavista,1992
0.0,0.7589983344078064,0.2048455960041768,0.1386199314249972,0.1804758608341217,939,Boyaca,13546,Busbanza,1992
0.0,0.1302403062582016,0.009094353738189,0.026086546067562,0.0,939,Boyaca,13547,Caldas,1992
0.0,0.24560546875,0.0128007565891195,0.0350662072523209,0.0,939,Boyaca,13548,Campohermoso,1992
0.0,0.0610645823180675,0.0006449009524658,0.0059404420323998,0.0,939,Boyaca,13549,Cerinza,1992
0.0,2.054966449737549,0.1081497041091702,0.2454064983171661,0.0,939,Boyaca,13550,Chinavita,1992
0.0,17.881696701049805,0.4285417758352388,1.8173170466692947,0.0,939,Boyaca,13551,Chiquinquira,1992
0.0,0.4328961968421936,0.0268674644264014,0.0685706729244258,0.0,939,Boyaca,13552,Chiquiza,1992
0.0,0.3184269368648529,0.0038613415123032,0.021936647560032,0.0,939,Boyaca,13553,Chiscas,1992
0.0,0.4483119547367096,0.0023545804544354,0.0203023517370999,0.0,939,Boyaca,13554,Chita,1992
0.0,0.1248343363404274,0.0009862879756107,0.009161648674934,0.0,939,Boyaca,13555,Chitaraque,1992
0.0,1.0179443359375,0.0454175282514631,0.105943286692726,0.0,939,Boyaca,13556,Chivata,1992
0.0,0.3134416937828064,0.0243425050746715,0.0583490690988159,0.0,939,Boyaca,13557,Chivor,1992
0.0,0.2813546359539032,0.0232727929888438,0.0386712762978188,0.0,939,Boyaca,13558,Cienega,1992
0.0,11.367024421691896,0.2196836612281409,0.9779507303380456,0.0,939,Boyaca,13559,Combita,1992
0.0,0.101318359375,0.0005994260094119,0.0067190767515506,0.0,939,Boyaca,13560,Coper,1992
0.0,9.766182899475098,1.1719904941340489,1.7032720353598017,0.4197300374507904,939,Boyaca,13561,Corrales,1992
0.0,0.0,0.0,0.0,0.0,939,Boyaca,13562,Covarachia,1992
0.0,1.0108119249343872,0.0212746362773961,0.0577317653175932,0.0,939,Boyaca,13563,Cubara,1992
0.0,2.606166362762451,0.222729520099919,0.4335484189891677,0.0868443101644516,939,Boyaca,13564,Cucaita,1992
0.0,0.4478236734867096,0.0128195670343214,0.0544775234587476,0.0,939,Boyaca,13565,Cuitiva,1992
0.0,20.006696701049805,0.5836261671651282,1.92665101026416,0.0,939,Boyaca,13566,Duitama,1992
0.0,1.0251814126968384,0.0077949865640466,0.0546313109840673,0.0,939,Boyaca,13567,El Cocuy,1992
0.0,0.7755301594734192,0.0374210654251057,0.1043860811135695,0.0,939,Boyaca,13568,El Espino,1992
0.0,2.9217355251312256,0.0810858528569059,0.3301428643925028,0.0,939,Boyaca,13569,Firavitoba,1992
0.0,8.177454948425293,0.2704883788276639,0.9207641257555482,0.0734950453042984,939,Boyaca,13570,Floresta,1992
0.0,1.6644810438156128,0.0307431559992062,0.1412642327248952,0.0,939,Boyaca,13571,Gachantiva,1992
0.0,0.5558035969734192,0.0350101860723703,0.0767749820818413,0.0,939,Boyaca,13572,Gameza,1992
0.0,4.854352474212647,0.1109875391400049,0.44350380784608,0.0,939,Boyaca,13573,Garagoa,1992
0.0,0.37353515625,0.0095576925097771,0.0460254592268208,0.0,939,Boyaca,13574,Guacamayas,1992
0.0,0.5025111436843872,0.0924483631434065,0.1015163244201807,0.0773665159940719,939,Boyaca,13575,Guateque,1992
0.0,0.2031031996011734,0.0068489062158684,0.0290319808640616,0.0,939,Boyaca,13576,Guayata,1992
0.0,3.3960659503936768,0.0099071202860489,0.0875226775246155,0.0,939,Boyaca,13577,Guican,1992
0.0,1.4125279188156128,0.0793254041441396,0.2025070829236772,0.0,939,Boyaca,13578,Iza,1992
0.0,0.7843540906906128,0.0589057104928152,0.1232578935763285,0.0,939,Boyaca,13579,Jenesano,1992
0.0,0.0,0.0,0.0,0.0,939,Boyaca,13580,Jerico,1992
0.0,0.3573346734046936,0.0494019179508603,0.0733621278142931,0.0,939,Boyaca,13581,La Capilla,1992
0.0,3.553013324737549,0.0470476493270906,0.2693013261963108,0.0,939,Boyaca,13582,La Uvita,1992
0.0,0.0,0.0,0.0,0.0,939,Boyaca,13583,La Victoria,1992
0.0,0.3252650797367096,0.0043733274117985,0.0206801906327396,0.0,939,Boyaca,13584,Labranzagrande,1992
0.0,3.800502300262451,0.0565497304199772,0.255885081327646,0.0,939,Boyaca,13585,Macanal,1992
0.0,1.7995256185531616,0.0201467717422465,0.1376304849871179,0.0,939,Boyaca,13586,Maripi,1992
0.0,0.6485770344734192,0.0146814280542834,0.0471822873321123,0.0,939,Boyaca,13587,Miraflores,1992
0.0,0.1804460734128952,0.0032632835034473,0.0167121707792605,0.0,939,Boyaca,13588,Mongua,1992
0.0,0.1596723347902298,0.0107992403489306,0.0280581315931047,0.0,939,Boyaca,13589,Mongui,1992
